epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,13090.5,0.35433,0.14319,0.00306,0.99934,0.99713,0.995,0.94657,0.26663,0.10343,0.00304,0.000140445,0.000140445,0.000140445
187,13159.6,0.35708,0.14164,0.00311,0.99907,0.99683,0.995,0.947,0.26728,0.10478,0.00305,0.000132193,0.000132193,0.000132193
188,13229.1,0.33956,0.13937,0.00297,0.99953,0.99713,0.995,0.94767,0.26656,0.10205,0.00304,0.000123941,0.000123941,0.000123941
189,13298.2,0.33938,0.1349,0.0029,0.99952,0.99713,0.995,0.94673,0.26795,0.10147,0.00305,0.00011569,0.00011569,0.00011569
190,13367.5,0.34373,0.14227,0.00307,1,0.99658,0.995,0.9457,0.26845,0.10341,0.00306,0.000107438,0.000107438,0.000107438
191,13448,0.26541,0.09351,0.00294,0.99905,0.9959,0.995,0.94786,0.26679,0.10202,0.00305,9.91865e-05,9.91865e-05,9.91865e-05
192,13517.4,0.25741,0.09267,0.00288,0.9989,0.99698,0.995,0.94804,0.26606,0.10219,0.00304,9.09349e-05,9.09349e-05,9.09349e-05
193,13585,0.2555,0.09153,0.00275,0.99751,0.9963,0.995,0.94621,0.26676,0.10584,0.00304,8.26832e-05,8.26832e-05,8.26832e-05
194,13652.8,0.25065,0.08779,0.00272,0.9983,0.99713,0.995,0.9473,0.26688,0.10437,0.00304,7.44316e-05,7.44316e-05,7.44316e-05
195,13720.9,0.2493,0.08549,0.00271,0.99914,0.99349,0.995,0.94753,0.26583,0.10603,0.00302,6.61799e-05,6.61799e-05,6.61799e-05
196,13789.2,0.2529,0.08799,0.00281,0.99865,0.99693,0.995,0.94899,0.26524,0.10301,0.00302,5.79283e-05,5.79283e-05,5.79283e-05
197,13858.1,0.24849,0.08785,0.00276,0.99985,0.99696,0.995,0.94838,0.26368,0.10429,0.00301,4.96766e-05,4.96766e-05,4.96766e-05
198,13927.1,0.24359,0.08803,0.00266,0.99918,0.99713,0.995,0.94922,0.26301,0.1028,0.00301,4.1425e-05,4.1425e-05,4.1425e-05
199,13994.7,0.24182,0.08892,0.00265,0.99892,0.99713,0.995,0.94826,0.26313,0.10398,0.00301,3.31733e-05,3.31733e-05,3.31733e-05
200,14063.6,0.24122,0.08528,0.00266,0.99937,0.99713,0.995,0.94795,0.26408,0.10548,0.00301,2.49217e-05,2.49217e-05,2.49217e-05
